Time col;Variable;pid0;pid0 revlevel;pid0 startseq;pid;pid revlevel;pid startseq;length;Max. deviation;Seq;a0;b0
Age.Months;LOC;223;3;2;38;6;6;4;0,004844966;11271,636- 3529,523- 4300,270- 4552,707;3,710574;2455,312
Age.Months;LOC;223;5;12;239;7;4;4;0,002416776;111,0158-392,4443-774,9890-282,1356;0,288197;4,843246
Age.Months;LOC;481;6;9;28;6;34;4;0,004063904;15793,937- 4628,721-13164,914-19178,150;0,5526389;6987,437
Age.Months;LOC;797;6;11;3179;6;8;4;0,004427175; 6742,97-16887,12-27793,54-23973,75;2,634845;-3344,534
Age.Months;LOC;797;6;14;74;6;47;4;0,003061574;23973,748- 3313,502- 5296,230-13822,523;1,127435;-24715,66
Age.Months;LOC;3212;4;4;48;6;8;4;0,001234694; 5150,0-17733,5-28464,5- 2525,0;7,677547;-20385,52
Age.Months;LOC;25;6;4;74;6;5;4;0,001678669;  719,1276- 2532,1494-11848,9883-11655,2411;1,718504;588,5213
Age.Months;LOC;433;5;12;30;6;30;4;0,00330741;2247,185-3917,372-2514,472-3527,049;0,3160289;610,0721
Age.Months;LOC;176;6;25;45;4;4;4;0,004797083;  386,7874- 2443,0539-13547,4588- 2410,5270;1,558831;-226,6204
Age.Months;LOC;175;6;21;178;5;2;4;NaN;  260,2153-11091,6770- 4456,8940- 2133,3412;0,4525365;260,2153
Age.Months;LOC;243;4;1;32;5;7;4;0,002396938; 8500,50-17456,75-64390,25-49432,75;0,8751201;-11657,02
Age.Months;LOC;28;5;8;408;6;1;4;0,002539078;25112,5-42553,0-26896,0-25316,5;6,592516;568,5644
Age.Months;LOC;28;5;12;815;6;16;4;0,002266355;49382,0-39106,5-59391,5-51807,5;7,64829;33525,28
Age.Months;LOC;256;5;8;246;5;3;4;0,004008556; 3659,0- 9533,0- 6087,5-10854,0;1,067475;-4825,541
Age.Months;LOC;27;6;8;41;6;32;4;0,004400778;29995,0-  -89,5-12968,5-15169,0;2,430084;-10942,46
Age.Months;LOC;26;4;2;41;6;33;4;0,0004915023; 49629,50- 78676,50- 83424,75-105889,25;5,407933;25477,2
Age.Months;LOC;3225;6;28;74;5;7;4;0,004426355;-12477,0-157464,0-349291,5- 84461,0;3,722109;-98088,37
Age.Months;LOC;3165;5;16;36;5;18;4;6,439294e-15;57619,657--1553,867-31078,050-73344,651;1;2,328306e-10
Age.Months;LOC;3165;5;16;36;5;18;5;1,576517e-14; 57619,657- -1553,867- 31078,050- 73344,651--91770,793;1;2,328306e-10
Age.Months;LOC;3165;5;16;36;5;18;6;4,92939e-14; 57619,657- -1553,867- 31078,050- 73344,651--91770,793- -5571,294;1;2,328306e-10
Age.Months;LOC;3165;5;17;36;5;19;4;2,14273e-14; -1553,867- 31078,050- 73344,651--91770,793;1;2,189608e-10
Age.Months;LOC;3165;5;17;36;5;19;5;5,284662e-14; -1553,867- 31078,050- 73344,651--91770,793- -5571,294;1;2,189608e-10
Age.Months;LOC;3165;5;18;36;5;20;4;6,827872e-14; 31078,050- 73344,651--91770,793- -5571,294;1;-3,528839e-10
Age.Months;LOC;3165;6;29;36;6;33;4;NaN;    0,0- 8678,5-34836,5- 9041,0;1;0
Age.Months;LOC;3165;6;29;36;6;33;5;NaN;    0,0- 8678,5-34836,5- 9041,0-26540,5;1;0
Age.Months;LOC;3165;6;29;36;6;33;6;NaN;    0,0- 8678,5-34836,5- 9041,0-26540,5- 7412,0;1;0
Age.Months;LOC;3165;6;29;36;6;33;7;NaN;    0,0- 8678,5-34836,5- 9041,0-26540,5- 7412,0-15159,5;1;0
Age.Months;LOC;3165;6;29;36;6;33;8;NaN;    0,0- 8678,5-34836,5- 9041,0-26540,5- 7412,0-15159,5- 2170,5;1;0
Age.Months;LOC;3165;6;29;36;6;33;9;NaN;    0,0- 8678,5-34836,5- 9041,0-26540,5- 7412,0-15159,5- 2170,5-72874,5;1;0
Age.Months;LOC;3165;6;29;36;6;33;10;NaN;    0,0- 8678,5-34836,5- 9041,0-26540,5- 7412,0-15159,5- 2170,5-72874,5- 2270,5;1;0
Age.Months;LOC;3165;6;29;36;6;33;11;NaN;     0,0-  8678,5- 34836,5-  9041,0- 26540,5-  7412,0- 15159,5-  2170,5- 72874,5-  2270,5--49027,5;1;0
Age.Months;LOC;3165;6;29;36;6;33;12;NaN;     0,0-  8678,5- 34836,5-  9041,0- 26540,5-  7412,0- 15159,5-  2170,5- 72874,5-  2270,5--49027,5-  9295,0;1;0
Age.Months;LOC;3165;6;29;36;6;33;13;NaN;     0,0-  8678,5- 34836,5-  9041,0- 26540,5-  7412,0- 15159,5-  2170,5- 72874,5-  2270,5--49027,5-  9295,0-  2001,5;1;0
Age.Months;LOC;3165;6;29;36;6;33;14;NaN;     0,0-  8678,5- 34836,5-  9041,0- 26540,5-  7412,0- 15159,5-  2170,5- 72874,5-  2270,5--49027,5-  9295,0-  2001,5- -9894,5;1;0
Age.Months;LOC;3165;6;30;36;6;34;4;2,575717e-14; 8678,5-34836,5- 9041,0-26540,5;1;-6,548362e-11
Age.Months;LOC;3165;6;30;36;6;34;5;2,9865e-14; 8678,5-34836,5- 9041,0-26540,5- 7412,0;1;-6,548362e-11
Age.Months;LOC;3165;6;30;36;6;34;6;2,9865e-14; 8678,5-34836,5- 9041,0-26540,5- 7412,0-15159,5;1;-6,548362e-11
Age.Months;LOC;3165;6;30;36;6;34;7;2,9865e-14; 8678,5-34836,5- 9041,0-26540,5- 7412,0-15159,5- 2170,5;1;-6,548362e-11
Age.Months;LOC;3165;6;30;36;6;34;8;2,9865e-14; 8678,5-34836,5- 9041,0-26540,5- 7412,0-15159,5- 2170,5-72874,5;1;-6,548362e-11
Age.Months;LOC;3165;6;30;36;6;34;9;2,9865e-14; 8678,5-34836,5- 9041,0-26540,5- 7412,0-15159,5- 2170,5-72874,5- 2270,5;1;-6,548362e-11
