"";"X";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel"
"14510";30;30;"LOC";23964;"haar";1;793300,269386063;6
"14511";31;31;"LOC";23964;"haar";1;793317,239948811;6
"14512";32;32;"LOC";23964;"haar";1;793317,239948811;6
"14513";33;33;"LOC";23964;"haar";1;793506,744566169;6
"14514";34;34;"LOC";23964;"haar";1;793506,744566169;6
"14515";35;35;"LOC";23964;"haar";1;793634,023786783;6
"14516";36;36;"LOC";23964;"haar";1;793634,023786783;6
"14517";37;37;"LOC";23964;"haar";1;793634,023786783;6
"14518";38;1;"LOC";23964;"haar";2;64585;5
"14519";39;2;"LOC";23964;"haar";2;129596,5;5
"14520";40;3;"LOC";23964;"haar";2;242932,5;5
"14521";41;4;"LOC";23964;"haar";2;366939;5
"14522";42;5;"LOC";23964;"haar";2;396106;5
"14523";43;6;"LOC";23964;"haar";2;852482,5;5
"14524";44;7;"LOC";23964;"haar";2;1022769,5;5
"14525";45;8;"LOC";23964;"haar";2;1080078,5;5
"14526";46;9;"LOC";23964;"haar";2;956149;5
"14527";47;10;"LOC";23964;"haar";2;1081586;5
"14528";48;11;"LOC";23964;"haar";2;1086255;5
"14529";49;12;"LOC";23964;"haar";2;1229016,5;5
"14530";50;13;"LOC";23964;"haar";2;1211551,5;5
"14531";51;14;"LOC";23964;"haar";2;1145753;5
"14532";52;15;"LOC";23964;"haar";2;1121908;5
"14533";53;16;"LOC";23964;"haar";2;1122054;5
"14534";54;17;"LOC";23964;"haar";2;1122278;5
"14535";55;18;"LOC";23964;"haar";2;1122368;5
"14536";56;1;"LOC";23964;"haar";3;137307,055430976;4
"14537";57;2;"LOC";23964;"haar";3;431244,273302411;4
"14538";58;3;"LOC";23964;"haar";3;882885,395261539;4
"14539";59;4;"LOC";23964;"haar";3;1486938,08060457;4
"14540";60;5;"LOC";23964;"haar";3;1440896,23676117;4
"14541";61;6;"LOC";23964;"haar";3;1637144,17793795;4
"14542";62;7;"LOC";23964;"haar";3;1666865,99727156;4
"14543";63;8;"LOC";23964;"haar";3;1586720,74692493;4
"14544";64;9;"LOC";23964;"haar";3;1587204,40796326;4
"14545";65;1;"LOC";23964;"haar";4;929230;3
"14546";66;2;"LOC";23964;"haar";4;2070291,5;3
"14547";67;3;"LOC";23964;"haar";4;2336288;3
"14548";68;4;"LOC";23964;"haar";4;2244304;3
"14549";1;1;"LOC";25037;"haar";1;96579,4726015834;5
"14550";2;2;"LOC";25037;"haar";1;113255,171822306;5
"14551";3;3;"LOC";25037;"haar";1;115899,751183943;5
"14552";4;4;"LOC";25037;"haar";1;133385,087669124;5
"14553";5;5;"LOC";25037;"haar";1;143864,410166309;5
"14554";6;6;"LOC";25037;"haar";1;152218,169679247;5
"14555";7;7;"LOC";25037;"haar";1;165444,602021341;5
"14556";8;8;"LOC";25037;"haar";1;170504,658147512;5
"14557";9;9;"LOC";25037;"haar";1;170257,170774097;5
"14558";10;10;"LOC";25037;"haar";1;170095,950427986;5
"14559";11;11;"LOC";25037;"haar";1;168385,459124296;5
"14560";12;12;"LOC";25037;"haar";1;171846,746818204;5
"14561";13;13;"LOC";25037;"haar";1;175418,343169978;5
"14562";14;14;"LOC";25037;"haar";1;180659,418632132;5
"14563";15;15;"LOC";25037;"haar";1;181591,385369736;5
"14564";16;16;"LOC";25037;"haar";1;182661,945036452;5
"14565";17;17;"LOC";25037;"haar";1;184222,529702531;5
"14566";18;18;"LOC";25037;"haar";1;187483,706177364;5
"14567";19;19;"LOC";25037;"haar";1;191861,40425969;5
"14568";20;20;"LOC";25037;"haar";1;193187,229474414;5
"14569";21;21;"LOC";25037;"haar";1;205132,384328999;5
"14570";22;22;"LOC";25037;"haar";1;214319,822736955;5
"14571";23;23;"LOC";25037;"haar";1;214319,822736955;5
"14572";24;24;"LOC";25037;"haar";1;214319,822736955;5
"14573";25;25;"LOC";25037;"haar";1;214319,822736955;5
"14574";26;26;"LOC";25037;"haar";1;214319,822736955;5
"14575";27;27;"LOC";25037;"haar";1;214319,822736955;5
"14576";28;28;"LOC";25037;"haar";1;214319,822736955;5
"14577";29;29;"LOC";25037;"haar";1;214319,822736955;5
"14578";30;30;"LOC";25037;"haar";1;214319,822736955;5
"14579";31;1;"LOC";25037;"haar";2;148375,5;4
"14580";32;2;"LOC";25037;"haar";2;176271;4
"14581";33;3;"LOC";25037;"haar";2;209362;4
"14582";34;4;"LOC";25037;"haar";2;237552;4
"14583";35;5;"LOC";25037;"haar";2;240666;4
"14584";36;6;"LOC";25037;"haar";2;240580,5;4
"14585";37;7;"LOC";25037;"haar";2;251785;4
"14586";38;8;"LOC";25037;"haar";2;257566;4
"14587";39;9;"LOC";25037;"haar";2;262836;4
"14588";40;10;"LOC";25037;"haar";2;272270,5;4
"14589";41;11;"LOC";25037;"haar";2;296597,5;4
"14590";42;12;"LOC";25037;"haar";2;303094;4
"14591";43;13;"LOC";25037;"haar";2;303094;4
"14592";44;14;"LOC";25037;"haar";2;303094;4
"14593";45;15;"LOC";25037;"haar";2;303094;4
"14594";46;1;"LOC";25037;"haar";3;272683,709349312;3
"14595";47;2;"LOC";25037;"haar";3;338151,190685468;3
"14596";48;3;"LOC";25037;"haar";3;348154,983872305;3
"14597";49;4;"LOC";25037;"haar";3;367979,783143042;3
"14598";50;5;"LOC";25037;"haar";3;402250,420400029;3
"14599";51;6;"LOC";25037;"haar";3;428639,645473911;3
"14600";52;7;"LOC";25037;"haar";3;428639,645473911;3
"14601";53;1;"LOC";25037;"haar";4;485291,75;2
"14602";54;2;"LOC";25037;"haar";4;544635;2
"14603";55;3;"LOC";25037;"haar";4;606188;2
"14604";1;1;"LOC";25528;"haar";1;96570,9873202092;7
"14605";2;2;"LOC";25528;"haar";1;101098,592040147;7
"14606";3;3;"LOC";25528;"haar";1;95177,9869612717;7
"14607";4;4;"LOC";25528;"haar";1;98100,4592879157;7
"14608";5;5;"LOC";25528;"haar";1;103580,536842111;7
"14609";6;6;"LOC";25528;"haar";1;103792,668876467;7
"14610";7;7;"LOC";25528;"haar";1;104043,691783789;7
"14611";8;8;"LOC";25528;"haar";1;104342,090845449;7
"14612";9;9;"LOC";25528;"haar";1;111842,372473495;7
"14613";10;10;"LOC";25528;"haar";1;117635,698331756;7
"14614";11;11;"LOC";25528;"haar";1;117649,84046738;7
"14615";12;12;"LOC";25528;"haar";1;117693,681087814;7
"14616";13;13;"LOC";25528;"haar";1;95335,6717734763;7
"14617";14;14;"LOC";25528;"haar";1;95163,1377188668;7
"14618";15;15;"LOC";25528;"haar";1;96172,8862024011;7
"14619";16;16;"LOC";25528;"haar";1;96950,7036617063;7
"14620";17;17;"LOC";25528;"haar";1;91837,6145269464;7
"14621";18;18;"LOC";25528;"haar";1;92381,3796416789;7
"14622";19;19;"LOC";25528;"haar";1;93178,2889840761;7
"14623";20;20;"LOC";25528;"haar";1;94027,5242282812;7
"14624";21;21;"LOC";25528;"haar";1;94527,44872258;7
"14625";22;22;"LOC";25528;"haar";1;94579,7746243879;7
"14626";23;23;"LOC";25528;"haar";1;94562,0969548582;7
"14627";24;24;"LOC";25528;"haar";1;94465,9304326168;7
"14628";25;25;"LOC";25528;"haar";1;84611,6903300011;7
"14629";26;26;"LOC";25528;"haar";1;74615,3217643669;7
"14630";27;27;"LOC";25528;"haar";1;74632,2923271153;7
"14631";28;28;"LOC";25528;"haar";1;74636,5349678025;7
"14632";29;29;"LOC";25528;"haar";1;74606,1293762114;7
"14633";30;30;"LOC";25528;"haar";1;74586,3303863382;7
"14634";31;31;"LOC";25528;"haar";1;77075,3462561149;7
"14635";32;32;"LOC";25528;"haar";1;79497,1869816788;7
"14636";33;33;"LOC";25528;"haar";1;79497,1869816788;7
"14637";34;34;"LOC";25528;"haar";1;79962,4632436995;7
"14638";35;35;"LOC";25528;"haar";1;79506,3793698342;7
"14639";36;36;"LOC";25528;"haar";1;78107,7221566472;7
"14640";37;37;"LOC";25528;"haar";1;77971,9576546594;7
"14641";38;38;"LOC";25528;"haar";1;78102,7724091789;7
"14642";39;39;"LOC";25528;"haar";1;78686,1355036578;7
"14643";40;40;"LOC";25528;"haar";1;78763,9172495883;7
"14644";41;41;"LOC";25528;"haar";1;79121,7132808687;7
"14645";42;42;"LOC";25528;"haar";1;79022,7183315026;7
"14646";43;43;"LOC";25528;"haar";1;79985,0906606975;7
"14647";44;44;"LOC";25528;"haar";1;80009,839398039;7
"14648";45;45;"LOC";25528;"haar";1;80091,1566778755;7
"14649";46;46;"LOC";25528;"haar";1;80728,2598877246;7
"14650";47;47;"LOC";25528;"haar";1;80604,5162010169;7
"14651";48;48;"LOC";25528;"haar";1;80668,1558113237;7
"14652";49;49;"LOC";25528;"haar";1;80890,1873406163;7
"14653";50;50;"LOC";25528;"haar";1;82136,109489067;7
"14654";51;51;"LOC";25528;"haar";1;82105,703897476;7
"14655";52;52;"LOC";25528;"haar";1;82686,2385648301;7
"14656";53;53;"LOC";25528;"haar";1;83128,8874098529;7
"14657";54;54;"LOC";25528;"haar";1;83128,8874098529;7
"14658";55;55;"LOC";25528;"haar";1;83128,8874098529;7
"14659";56;56;"LOC";25528;"haar";1;83165,6569624746;7
"14660";57;57;"LOC";25528;"haar";1;83225,0539320943;7
"14661";58;58;"LOC";25528;"haar";1;83225,0539320943;7
"14662";59;59;"LOC";25528;"haar";1;83225,0539320943;7
"14663";60;60;"LOC";25528;"haar";1;83225,0539320943;7
"14664";61;61;"LOC";25528;"haar";1;83264,6519118407;7
"14665";62;62;"LOC";25528;"haar";1;83304,2498915872;7
"14666";63;63;"LOC";25528;"haar";1;83304,2498915872;7
"14667";64;64;"LOC";25528;"haar";1;83304,2498915872;7
"14668";65;65;"LOC";25528;"haar";1;83304,2498915872;7
"14669";66;1;"LOC";25528;"haar";2;138788,5;6
"14670";67;2;"LOC";25528;"haar";2;142610;6
"14671";68;3;"LOC";25528;"haar";2;146962,5;6
"14672";69;4;"LOC";25528;"haar";2;152865,5;6
"14673";70;5;"LOC";25528;"haar";2;166372;6
"14674";71;6;"LOC";25528;"haar";2;150634,5;6
"14675";72;7;"LOC";25528;"haar";2;135295;6
"14676";73;8;"LOC";25528;"haar";2;133493,5;6
"14677";74;9;"LOC";25528;"haar";2;131210,5;6
"14678";75;10;"LOC";25528;"haar";2;133328,5;6
"14679";76;11;"LOC";25528;"haar";2;133743,5;6
"14680";77;12;"LOC";25528;"haar";2;126627;6
"14681";78;13;"LOC";25528;"haar";2;105534;6
"14682";79;14;"LOC";25528;"haar";2;105530,5;6
"14683";80;15;"LOC";25528;"haar";2;107241;6
"14684";81;16;"LOC";25528;"haar";2;112426;6
"14685";82;17;"LOC";25528;"haar";2;112761,5;6
"14686";83;18;"LOC";25528;"haar";2;110365;6
"14687";84;19;"LOC";25528;"haar";2;110866,5;6
"14688";85;20;"LOC";25528;"haar";2;111642;6
"14689";86;21;"LOC";25528;"haar";2;112435,5;6
"14690";87;22;"LOC";25528;"haar";2;113208,5;6
"14691";88;23;"LOC";25528;"haar";2;114079,5;6
"14692";89;24;"LOC";25528;"haar";2;114239;6
"14693";90;25;"LOC";25528;"haar";2;116136,5;6
"14694";91;26;"LOC";25528;"haar";2;117249;6
"14695";92;27;"LOC";25528;"haar";2;117562;6
"14696";93;28;"LOC";25528;"haar";2;117656;6
"14697";94;29;"LOC";25528;"haar";2;117698;6
"14698";95;30;"LOC";25528;"haar";2;117726;6
"14699";96;31;"LOC";25528;"haar";2;117810;6
"14700";97;32;"LOC";25528;"haar";2;117810;6
"14701";98;1;"LOC";25528;"haar";3;198978,787565723;5
"14702";99;2;"LOC";25528;"haar";3;212010,4119896;5
"14703";100;3;"LOC";25528;"haar";3;224157,445830213;5
"14704";101;4;"LOC";25528;"haar";3;190062,17105496;5
"14705";102;5;"LOC";25528;"haar";3;187057,320788308;5
"14706";103;6;"LOC";25528;"haar";3;184109,746170932;5
"14707";104;7;"LOC";25528;"haar";3;149245,139217748;5
"14708";105;8;"LOC";25528;"haar";3;155328,025302905;5
"14709";106;9;"LOC";25528;"haar";3;157774,26121242;5
"14710";107;10;"LOC";25528;"haar";3;157337,269221647;5
"14711";108;11;"LOC";25528;"haar";3;159554,402534057;5
"14712";109;12;"LOC";25528;"haar";3;161445,559620341;5
"14713";110;13;"LOC";25528;"haar";3;165028,469680613;5
"14714";111;14;"LOC";25528;"haar";3;166324,242857137;5
"14715";112;15;"LOC";25528;"haar";3;166469,906854062;5
"14716";113;16;"LOC";25528;"haar";3;166608,499783174;5
"14717";114;1;"LOC";25528;"haar";4;290613,25;4
"14718";115;2;"LOC";25528;"haar";4;292897,5;4
"14719";116;3;"LOC";25528;"haar";4;262454,75;4
"14720";117;4;"LOC";25528;"haar";4;215365,75;4
"14721";118;5;"LOC";25528;"haar";4;222817,5;4
"14722";119;6;"LOC";25528;"haar";4;226981,25;4
"14723";120;7;"LOC";25528;"haar";4;234301,75;4
"14724";121;8;"LOC";25528;"haar";4;235522;4
"14725";122;1;"LOC";25528;"haar";5;412604,408220248;3
"14726";123;2;"LOC";25528;"haar";5;337870,115739947;3
"14727";124;3;"LOC";25528;"haar";5;318055,746294232;3
"14728";125;4;"LOC";25528;"haar";5;332215,559587493;3
"14729";1;1;"LOC";25676;"haar";1;9938,38580957692;6
"14730";2;2;"LOC";25676;"haar";1;9948,99241129472;6
"14731";3;3;"LOC";25676;"haar";1;10093,949301438;6
"14732";4;4;"LOC";25676;"haar";1;10241,0275119248;6
"14733";5;5;"LOC";25676;"haar";1;10240,3204051436;6
"14734";6;6;"LOC";25676;"haar";1;10270,0188899534;6
"14735";7;7;"LOC";25676;"haar";1;10274,2615306405;6
"14736";8;8;"LOC";25676;"haar";1;10274,2615306405;6
"14737";9;9;"LOC";25676;"haar";1;10308,2026561375;6
"14738";10;10;"LOC";25676;"haar";1;10671,6555416674;6
"14739";11;11;"LOC";25676;"haar";1;11028,0373593854;6
"14740";12;12;"LOC";25676;"haar";1;10589,6311550497;6
"14741";13;13;"LOC";25676;"haar";1;10572,6605923013;6
"14742";14;14;"LOC";25676;"haar";1;10574,7819126448;6
"14743";15;15;"LOC";25676;"haar";1;10583,2671940191;6
"14744";16;16;"LOC";25676;"haar";1;10588,2169414874;6
"14745";17;17;"LOC";25676;"haar";1;10595,2880092992;6
"14746";18;18;"LOC";25676;"haar";1;10615,0869991725;6
"14747";19;19;"LOC";25676;"haar";1;10714,0819485386;6
"14748";20;20;"LOC";25676;"haar";1;10714,0819485386;6
"14749";21;21;"LOC";25676;"haar";1;10714,7890553198;6
"14750";22;22;"LOC";25676;"haar";1;10716,2032688821;6
"14751";23;23;"LOC";25676;"haar";1;10723,274336694;6
"14752";24;24;"LOC";25676;"haar";1;10729,6382977247;6
"14753";25;25;"LOC";25676;"haar";1;10734,588045193;6
"14754";26;26;"LOC";25676;"haar";1;10752,2657147226;6
"14755";27;27;"LOC";25676;"haar";1;11870,9086425598;6
"14756";28;28;"LOC";25676;"haar";1;12551,1453660612;6
"14757";29;29;"LOC";25676;"haar";1;12551,1453660612;6
"14758";30;30;"LOC";25676;"haar";1;12551,1453660612;6
"14759";31;31;"LOC";25676;"haar";1;12551,1453660612;6
"14760";32;32;"LOC";25676;"haar";1;12551,1453660612;6
"14761";33;1;"LOC";25676;"haar";2;14062,5;5
"14762";34;2;"LOC";25676;"haar";2;14379;5
"14763";35;3;"LOC";25676;"haar";2;14503;5
"14764";36;4;"LOC";25676;"haar";2;14530;5
"14765";37;5;"LOC";25676;"haar";2;14835;5
"14766";38;6;"LOC";25676;"haar";2;15286;5
"14767";39;7;"LOC";25676;"haar";2;14953,5;5
"14768";40;8;"LOC";25676;"haar";2;14970,5;5
"14769";41;9;"LOC";25676;"haar";2;14998;5
"14770";42;10;"LOC";25676;"haar";2;15152;5
"14771";43;11;"LOC";25676;"haar";2;15154;5
"14772";44;12;"LOC";25676;"haar";2;15169,5;5
"14773";45;13;"LOC";25676;"haar";2;15193,5;5
"14774";46;14;"LOC";25676;"haar";2;17269;5
"14775";47;15;"LOC";25676;"haar";2;17750;5
"14776";48;16;"LOC";25676;"haar";2;17750;5
"14777";49;1;"LOC";25676;"haar";3;20111,1775171172;4
"14778";50;2;"LOC";25676;"haar";3;20529,431178189;4
"14779";51;3;"LOC";25676;"haar";3;21298,76335612;4
"14780";52;4;"LOC";25676;"haar";3;21159,4633202262;4
"14781";53;5;"LOC";25676;"haar";3;21319,2694527744;4
"14782";54;6;"LOC";25676;"haar";3;21441,9524793103;4
"14783";55;7;"LOC";25676;"haar";3;22954,4538842683;4
"14784";56;8;"LOC";25676;"haar";3;25102,2907321224;4
"14785";57;1;"LOC";25676;"haar";4;28737,25;3
"14786";58;2;"LOC";25676;"haar";4;30022,5;3
"14787";59;3;"LOC";25676;"haar";4;30236,75;3
"14788";60;4;"LOC";25676;"haar";4;33981,25;3
"14789";1;1;"LOC";25972;"haar";1;10122,9406794666;7
"14790";2;2;"LOC";25972;"haar";1;17420,989768093;7
"14791";3;3;"LOC";25972;"haar";1;28374,0738086726;7
"14792";4;4;"LOC";25972;"haar";1;32391,8545393746;7
"14793";5;5;"LOC";25972;"haar";1;34904,9120397115;7
"14794";6;6;"LOC";25972;"haar";1;35226,6456251514;7
"14795";7;7;"LOC";25972;"haar";1;41138,7654226521;7
"14796";8;8;"LOC";25972;"haar";1;129363,064297735;7
"14797";9;9;"LOC";25972;"haar";1;133003,957114065;7
"14798";10;10;"LOC";25972;"haar";1;143663,591840452;7
"14799";11;11;"LOC";25972;"haar";1;150866,181513618;7
"14800";12;12;"LOC";25972;"haar";1;153686,12335699;7
"14801";13;13;"LOC";25972;"haar";1;154839,414517105;7
"14802";14;14;"LOC";25972;"haar";1;162899,01760907;7
"14803";15;15;"LOC";25972;"haar";1;187729,072230435;7
"14804";16;16;"LOC";25972;"haar";1;205608,267192737;7
"14805";17;17;"LOC";25972;"haar";1;230685,102080737;7
"14806";18;18;"LOC";25972;"haar";1;235253,011887202;7
"14807";19;19;"LOC";25972;"haar";1;235622,121626981;7
"14808";20;20;"LOC";25972;"haar";1;241532,120104139;7
"14809";21;21;"LOC";25972;"haar";1;272629,969233942;7
"14810";22;22;"LOC";25972;"haar";1;305461,644191214;7
"14811";23;23;"LOC";25972;"haar";1;327439,937164055;7
"14812";24;24;"LOC";25972;"haar";1;372635,374190374;7
"14813";25;25;"LOC";25972;"haar";1;393029,040866575;7
"14814";26;26;"LOC";25972;"haar";1;393178,240397405;7
"14815";27;27;"LOC";25972;"haar";1;393177,533290624;7
"14816";28;28;"LOC";25972;"haar";1;393191,675426248;7
"14817";29;29;"LOC";25972;"haar";1;396070,307132458;7
"14818";30;30;"LOC";25972;"haar";1;396070,307132458;7
"14819";31;31;"LOC";25972;"haar";1;400786,709362973;7
"14820";32;32;"LOC";25972;"haar";1;432687,124689423;7
"14821";33;33;"LOC";25972;"haar";1;441592,427491686;7
"14822";34;34;"LOC";25972;"haar";1;452091,548978744;7
"14823";35;35;"LOC";25972;"haar";1;452309,337867349;7
"14824";36;36;"LOC";25972;"haar";1;452512,984620331;7
"14825";37;37;"LOC";25972;"haar";1;454573,493780709;7
"14826";38;38;"LOC";25972;"haar";1;456861,691324628;7
"14827";39;39;"LOC";25972;"haar";1;456861,691324628;7
"14828";40;40;"LOC";25972;"haar";1;456912,603012874;7
"14829";41;41;"LOC";25972;"haar";1;456936,644643434;7
"14830";42;42;"LOC";25972;"haar";1;456936,644643434;7
"14831";43;43;"LOC";25972;"haar";1;456936,644643434;7
"14832";44;44;"LOC";25972;"haar";1;456936,644643434;7
"14833";45;45;"LOC";25972;"haar";1;456936,644643434;7
"14834";46;46;"LOC";25972;"haar";1;456942,301497684;7
"14835";47;47;"LOC";25972;"haar";1;456951,493885839;7
"14836";48;48;"LOC";25972;"haar";1;457054,024369111;7
"14837";49;49;"LOC";25972;"haar";1;455789,010337568;7
"14838";50;50;"LOC";25972;"haar";1;485468,403264311;7
"14839";51;51;"LOC";25972;"haar";1;526297,455916804;7
"14840";52;52;"LOC";25972;"haar";1;515364,170866097;7
"14841";53;53;"LOC";25972;"haar";1;514894,651963389;7
"14842";54;54;"LOC";25972;"haar";1;520749,496111614;7
"14843";55;55;"LOC";25972;"haar";1;526784,652489041;7
"14844";56;56;"LOC";25972;"haar";1;527095,779472763;7
"14845";57;57;"LOC";25972;"haar";1;532633,839783016;7
"14846";58;58;"LOC";25972;"haar";1;574507,996258103;7
"14847";59;59;"LOC";25972;"haar";1;579867,158552715;7
"14848";60;60;"LOC";25972;"haar";1;580788,518688601;7
"14849";61;61;"LOC";25972;"haar";1;583524,314825012;7
"14850";62;62;"LOC";25972;"haar";1;589538,257999004;7
"14851";63;63;"LOC";25972;"haar";1;589569,370697376;7
"14852";64;64;"LOC";25972;"haar";1;589832,414419977;7
"14853";65;65;"LOC";25972;"haar";1;562625,066800263;7
"14854";66;66;"LOC";25972;"haar";1;562632,844974856;7
"14855";67;67;"LOC";25972;"haar";1;562708,505400443;7
"14856";68;68;"LOC";25972;"haar";1;562782,044505686;7
"14857";69;69;"LOC";25972;"haar";1;562782,044505686;7
"14858";70;70;"LOC";25972;"haar";1;562782,044505686;7
"14859";71;71;"LOC";25972;"haar";1;562873,96838724;7
"14860";72;72;"LOC";25972;"haar";1;562873,96838724;7
"14861";73;73;"LOC";25972;"haar";1;562873,96838724;7
"14862";74;74;"LOC";25972;"haar";1;561629,460452352;7
"14863";75;75;"LOC";25972;"haar";1;559052,056234927;7
"14864";76;76;"LOC";25972;"haar";1;496517,653827132;7
"14865";77;77;"LOC";25972;"haar";1;434213,061123223;7
"14866";78;78;"LOC";25972;"haar";1;436149,826596893;7
"14867";79;79;"LOC";25972;"haar";1;436466,610434865;7
"14868";80;1;"LOC";25972;"haar";2;32382;6
"14869";81;2;"LOC";25972;"haar";2;47586;6
"14870";82;3;"LOC";25972;"haar";2;53998,5;6
"14871";83;4;"LOC";25972;"haar";2;185521,5;6
"14872";84;5;"LOC";25972;"haar";2;208264;6
"14873";85;6;"LOC";25972;"haar";2;218160,5;6
"14874";86;7;"LOC";25972;"haar";2;247931,5;6
"14875";87;8;"LOC";25972;"haar";2;308506;6
"14876";88;9;"LOC";25972;"haar";2;332959;6
"14877";89;10;"LOC";25972;"haar";2;363567,5;6
"14878";90;11;"LOC";25972;"haar";2;447529;6
"14879";91;12;"LOC";25972;"haar";2;541406,5;6
"14880";92;13;"LOC";25972;"haar";2;556037,5;6
"14881";93;14;"LOC";25972;"haar";2;558092,5;6
"14882";94;15;"LOC";25972;"haar";2;563463;6
"14883";95;16;"LOC";25972;"haar";2;618209;6
"14884";96;17;"LOC";25972;"haar";2;639508;6
"14885";97;18;"LOC";25972;"haar";2;641407;6
"14886";98;19;"LOC";25972;"haar";2;646100;6
"14887";99;20;"LOC";25972;"haar";2;646189;6
"14888";100;21;"LOC";25972;"haar";2;646206;6
"14889";101;22;"LOC";25972;"haar";2;646206;6
"14890";102;23;"LOC";25972;"haar";2;646220,5;6
"14891";103;24;"LOC";25972;"haar";2;645477,5;6
"14892";104;25;"LOC";25972;"haar";2;715426,5;6
"14893";105;26;"LOC";25972;"haar";2;728503;6
"14894";106;27;"LOC";25972;"haar";2;740718,5;6
"14895";107;28;"LOC";25972;"haar";2;749342;6
"14896";108;29;"LOC";25972;"haar";2;816266,5;6
"14897";109;30;"LOC";25972;"haar";2;823293,5;6
"14898";110;31;"LOC";25972;"haar";2;833755;6
"14899";111;32;"LOC";25972;"haar";2;814910,5;6
"14900";112;33;"LOC";25972;"haar";2;795736,5;6
"14901";113;34;"LOC";25972;"haar";2;795894;6
"14902";114;35;"LOC";25972;"haar";2;795959;6
"14903";115;36;"LOC";25972;"haar";2;796024;6
"14904";116;37;"LOC";25972;"haar";2;792441,5;6
"14905";117;38;"LOC";25972;"haar";2;658126;6
"14906";118;39;"LOC";25972;"haar";2;617033;6
"14907";119;1;"LOC";25972;"haar";3;71831,0888134448;5
"14908";120;2;"LOC";25972;"haar";3;278448,397382935;5
"14909";121;3;"LOC";25972;"haar";3;329576,8138568;5
"14910";122;4;"LOC";25972;"haar";3;453584,251393829;5
"14911";123;5;"LOC";25972;"haar";3;573531,835346674;5
"14912";124;6;"LOC";25972;"haar";3;776010,094372489;5
"14913";125;7;"LOC";25972;"haar";3;793059,499527069;5
"14914";126;8;"LOC";25972;"haar";3;889340,219513601;5
"14915";127;9;"LOC";25972;"haar";3;910404,930525148;5
"14916";128;10;"LOC";25972;"haar";3;913861,268471588;5
"14917";129;11;"LOC";25972;"haar";3;913883,542335195;5
"14918";130;12;"LOC";25972;"haar";3;962304,446943897;5
"14919";131;13;"LOC";25972;"haar";3;1038896,48571507;5
"14920";132;14;"LOC";25972;"haar";3;1107052,3870333;5
"14921";133;15;"LOC";25972;"haar";3;1171710,231105;5
"14922";134;16;"LOC";25972;"haar";3;1138899,41579777;5
"14923";135;17;"LOC";25972;"haar";3;1125610,05095215;5
"14924";136;18;"LOC";25972;"haar";3;1123214,72673088;5
"14925";137;19;"LOC";25972;"haar";3;901673,575991057;5
"14926";138;1;"LOC";25972;"haar";4;429938,75;4
"14927";139;2;"LOC";25972;"haar";4;726280,75;4
"14928";140;3;"LOC";25972;"haar";4;1109499,75;4
"14929";141;4;"LOC";25972;"haar";4;1272612;4
"14930";142;5;"LOC";25972;"haar";4;1292410,75;4
"14931";143;6;"LOC";25972;"haar";4;1415062,75;4
"14932";144;7;"LOC";25972;"haar";4;1611328,5;4
"14933";145;8;"LOC";25972;"haar";4;1601250;4
"14934";146;9;"LOC";25972;"haar";4;1431812,25;4
"14935";147;1;"LOC";25972;"haar";5;1298092,84032003;3
"14936";148;2;"LOC";25972;"haar";5;1813744,98042277;3
"14937";149;3;"LOC";25972;"haar";5;2139981,77539863;3
"14938";150;4;"LOC";25972;"haar";5;2144698,88473593;3
"14939";1;1;"LOC";584;"haar";1;1477092,32578333;6
"14940";2;2;"LOC";584;"haar";1;1427432,92364738;6
"14941";3;3;"LOC";584;"haar";1;1664283,28975328;6
"14942";4;4;"LOC";584;"haar";1;1775675,23520716;6
"14943";5;5;"LOC";584;"haar";1;1869045,85723572;6
"14944";6;6;"LOC";584;"haar";1;1929824,51350583;6
"14945";7;7;"LOC";584;"haar";1;2203957,79175657;6
"14946";8;8;"LOC";584;"haar";1;2454880,28991487;6
"14947";9;9;"LOC";584;"haar";1;2570364,96941825;6
"14948";10;10;"LOC";584;"haar";1;2706314,73338274;6
"14949";11;11;"LOC";584;"haar";1;2834721,08220553;6
"14950";12;12;"LOC";584;"haar";1;3042930,79524625;6
"14951";13;13;"LOC";584;"haar";1;3135498,85107817;6
"14952";14;14;"LOC";584;"haar";1;3249529,71903943;6
"14953";15;15;"LOC";584;"haar";1;3474492,20594003;6
"14954";16;16;"LOC";584;"haar";1;3579486,95634451;6
"14955";17;17;"LOC";584;"haar";1;3687370,94505692;6
"14956";18;18;"LOC";584;"haar";1;3883224,67420319;6
"14957";19;19;"LOC";584;"haar";1;3894987,39550823;6
"14958";20;20;"LOC";584;"haar";1;3796260,43961218;6
"14959";21;21;"LOC";584;"haar";1;3950171,42292559;6
"14960";22;22;"LOC";584;"haar";1;3945657,96034128;6
"14961";23;23;"LOC";584;"haar";1;3989800,51537041;6
"14962";24;24;"LOC";584;"haar";1;4068763,83673229;6
"14963";25;25;"LOC";584;"haar";1;4079675,20147278;6
"14964";26;26;"LOC";584;"haar";1;4084089,66910773;6
"14965";27;27;"LOC";584;"haar";1;4188216,7994917;6
"14966";28;28;"LOC";584;"haar";1;4385258,46803036;6
"14967";29;29;"LOC";584;"haar";1;4621515,57154685;6
"14968";30;30;"LOC";584;"haar";1;4737101,36731995;6
"14969";31;31;"LOC";584;"haar";1;4386782,28314382;6
