"";"pid";"seq.id";"max.loc.diff";"max.ad.diff";"max.lc.diff"
"2472";307140;15673;201;1;713
"2473";307140;15674;201;1;713
"2474";307140;15675;22440;1;27670
"2475";307140;15676;22440;1;27670
"2476";307140;15677;1442;1;11934
"2477";307140;15678;1320;1;11934
"2478";307140;15679;1320;1;11934
"2479";307140;15680;1139;1;7355
"2480";307140;15681;1139;1;7355
"2481";307140;15682;22440;1;27670
"2482";325178;15683;7494;2;16546
"2483";325178;15684;13646;2;34062
"2484";325178;15685;13646;2;34062
"2485";325178;15686;7494;2;16546
"2486";325178;15687;1883;2;4242
"2487";325178;15688;69582;2;123633
"2488";325178;15689;67247;2;123633
"2489";325178;15690;13646;2;34062
"2490";325178;15691;5790;2;5866
"2491";325178;15692;5790;2;5866
"2492";325178;15693;1883;2;4242
"2493";325178;15694;1883;2;4242
"2494";325178;15695;487;2;2513
"2495";325178;15696;487;2;2513
"2496";325178;15697;67247;2;123633
"2497";325178;15698;5790;2;9515
"2498";325178;15699;5790;2;9515
"2499";325178;15700;5790;2;9515
"2500";325178;15701;5790;2;9515
"2501";325178;15702;5790;2;9515
"2502";325178;15703;5790;2;5866
"2503";325178;15704;5790;2;5866
"2504";325178;15705;1883;2;4242
"2505";325178;15706;67247;2;123633
"2506";325178;15707;55472;2;79901
"2507";325178;15708;55472;2;79901
"2508";325178;15709;7972;2;34062
"2509";325178;15710;7972;2;34062
"2510";325178;15711;5790;2;9515
"2511";325178;15712;5790;2;5866
"2512";325178;15713;1883;2;4242
"2513";325178;15714;487;2;2513
"2514";325178;15715;69582;2;123633
"2515";325178;15716;67247;2;123633
"2516";325178;15717;67247;2;123633
"2517";325178;15718;12918;2;34062
"2518";325178;15719;12918;2;34062
"2519";325178;15720;7972;2;34062
"2520";325178;15721;5790;2;5866
"2521";325178;15722;1883;2;4297
"2522";325178;15723;1015;2;3670
"2523";325178;15724;1015;2;3670
"2524";325178;15725;487;2;2513
"2525";325178;15726;487;2;2513
"2526";325178;15727;42;2;2513
"2527";325178;15728;42;2;2513
"2528";325178;15729;122512;2;123633
"2529";325178;15730;69582;2;123633
"2530";325178;15731;67247;2;123633
"2531";325178;15732;67247;2;123633
"2532";325178;15733;67247;2;123633
"2533";325178;15734;67247;2;123633
"2534";325178;15735;67247;2;123633
"2535";325178;15736;67247;2;123633
"2536";325178;15737;67247;2;123633
"2537";325178;15738;67247;2;80122
"2538";325178;15739;7972;2;34062
"2539";325178;15740;7494;2;16546
"2540";325178;15741;5790;2;9515
"2541";325178;15742;5790;2;9515
"2542";325178;15743;5790;2;9515
"2543";325178;15744;5790;2;9515
"2544";325178;15745;5790;2;9515
"2545";325178;15746;5790;2;9515
"2546";325178;15747;5790;2;9515
"2547";325178;15748;5790;2;5866
"2548";325178;15749;5790;2;5866
"2549";325178;15750;5790;2;5866
"2550";325178;15751;5790;2;5866
"2551";325178;15752;1883;2;4297
"2552";325178;15753;1883;2;4297
"2553";325178;15754;1883;2;4297
"2554";325178;15755;1883;2;4297
"2555";325178;15756;1883;2;4297
"2556";325178;15757;1883;2;4242
"2557";325178;15758;1883;2;4242
"2558";325178;15759;1883;2;4242
"2559";325178;15760;1883;2;4242
"2560";325178;15761;1883;2;4242
"2561";325178;15762;1883;2;4242
"2562";325178;15763;1883;2;4242
"2563";325178;15764;1015;2;3670
"2564";325178;15765;1015;2;3670
"2565";325178;15766;1015;2;3670
"2566";325178;15767;1015;2;3670
"2567";325178;15768;487;2;2513
"2568";325178;15769;487;2;2513
"2569";325178;15770;487;2;2513
"2570";325178;15771;42;2;2513
"2571";325178;15772;42;2;2513
"2572";325178;15773;42;2;2513
"2573";325178;15774;67247;2;123633
"2574";325178;15775;13646;2;34062
"2575";325178;15776;7972;2;34062
"2576";325178;15777;7972;2;34062
"2577";325178;15778;7494;2;16546
"2578";325178;15779;7494;2;16546
"2579";325178;15780;7494;2;16546
"2580";325178;15781;7494;2;16546
"2581";325178;15782;5790;2;5866
"2582";325178;15783;5790;2;5866
"2583";325178;15784;5790;2;5866
"2584";325178;15785;5790;2;5866
"2585";325178;15786;1883;2;4297
"2586";325178;15787;1883;2;4297
"2587";325178;15788;1015;2;3670
"2588";325178;15789;487;2;2513
"2589";325178;15790;487;2;2513
"2590";325178;15791;55472;2;79901
"2591";325178;15792;67247;2;123633
"2592";325178;15793;55472;2;79901
"2593";325178;15794;55472;2;79901
"2594";325178;15795;42;2;2513
"2595";325178;15796;42;2;2513
"2596";348235;15869;0;0;0
"2597";348235;15870;0;0;0
"2598";348235;15871;81;3;147
"2599";348235;15872;81;3;147
"2600";348235;15873;81;3;147
"2601";348235;15874;81;3;147
"2602";348235;15875;81;3;147
"2603";348235;15876;80589;5;129194
"2604";350148;15909;6389;2;9179
"2605";350148;15910;6389;2;9179
"2606";350148;15911;6389;2;9179
"2607";350148;15912;6389;2;9179
"2608";350148;15913;6389;2;9179
"2609";350148;15914;6389;2;9179
"2610";350148;15915;6389;2;9179
"2611";350148;15916;1388;2;8878
"2612";350148;15917;1388;2;8878
"2613";350148;15918;1388;2;8878
"2614";350148;15919;1388;2;8878
"2615";350148;15920;41;2;59
"2616";350148;15921;1388;2;8878
"2617";350148;15922;1388;2;8878
"2618";350148;15923;1388;2;8878
"2619";350148;15924;0;0;0
"2620";350148;15925;1388;2;8878
"2621";350148;15926;41;2;59
"2622";350148;15927;6389;2;9179
"2623";350148;15928;6389;2;9179
"2624";350148;15929;1388;2;8878
"2625";360279;15993;3106;3;6356
"2626";360279;15994;3106;3;6356
"2627";360279;15995;3106;3;6356
"2628";360279;15996;0;0;0
"2629";360279;15997;0;0;0
"2630";360279;15998;3106;3;95841
"2631";360279;15999;3106;3;95841
"2632";360279;16000;3106;3;6356
"2633";360279;16001;0;3;6356
"2634";360279;16002;0;3;6356
"2635";360279;16003;3106;3;95841
"2636";360279;16004;3106;3;6356
"2637";360279;16005;3106;3;6356
"2638";360279;16006;3106;3;6356
"2639";360279;16007;3106;3;6356
"2640";360279;16008;3106;3;6356
