"";"seq.id";"seq.type";"pids";"max.loc.diff";"max.ad.diff";"max.lc.diff";"has.dead";"has.alive";"has.mixed";"loc.seq";"ad.seq";"lc.seq"
"1";"1191";"A";"15700";"1093";"1";"7547";"TRUE";"TRUE";"TRUE";"66349|66353|66353|66391|66386|66386|66424|66424|66651|66651|66885|66885|67054|67097|67269|67502|68595|68595|68595|68595|68595|68595|68595|68565|68565|68565|68565|68565|68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"2|1|0|1|1|0|1|0|1|0|1|1|2|1|1|1|2|1|0|0|0|0|0|1|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"1359|18|0|220|7|0|136|0|227|0|636|2|1325|49|1428|3075|7559|12|0|0|0|0|0|396|0|0|0|0|0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"2";"221";"AB";"3085|15700";"14";"1";"38";"TRUE";"TRUE";"TRUE";"219|225|225|239|243|249|249|249|249|249|249|249|249|249|249|249|249|249|249";"1|1|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0";"39|20|0|38|4|30|0|0|0|0|0|0|0|0|0|0|0|0|0"
"3";"1172";"B";"155830|322065|307140|325178";"228540";"2";"292594";"TRUE";"TRUE";"TRUE";"312395|262843|34303|37677|38193|40195|42761|49209|51635|55497|57267|57983|60705|62165|63255|63936|64093|64093|64532|65140|65127|66352|66349|66353|66353|66391|66386|66386|66424|66424|66651|66651|66885|66885|67054|67097|67269|67502|68595|68595|68595|68595|68595|68595|68595|68565|68565|68565|68565|68565|68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"4|4|3|2|2|3|3|4|2|3|5|3|3|2|2|1|1|0|2|2|1|1|2|1|0|1|1|0|1|0|1|0|1|1|2|1|1|1|2|1|0|0|0|0|0|1|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"51554|80960|305148|12554|6428|17158|4362|8516|3406|27570|4482|3768|7030|1652|1974|1379|157|0|639|802|2043|7049|1359|18|0|220|7|0|136|0|227|0|636|2|1325|49|1428|3075|7559|12|0|0|0|0|0|396|0|0|0|0|0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"4";"1173";"B";"325178";"228540";"2";"292594";"TRUE";"TRUE";"TRUE";"266317|270425|273363|293233|312395|262843|34303|37677|38193|40195|42761|49209|51635|55497|57267|57983|60705|62165|63255|63936|64093|64093|64532|65140|65127|66352|66349|66353|66353|66391|66386|66386|66424|66424|66651|66651|66885|66885|67054|67097|67269|67502|68595|68595|68595|68595|68595|68595|68595|68565|68565|68565|68565|68565|68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"4|4|4|3|4|4|3|2|2|3|3|4|2|3|5|3|3|2|2|1|1|0|2|2|1|1|2|1|0|1|1|0|1|0|1|0|1|1|2|1|1|1|2|1|0|0|0|0|0|1|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"29656|21420|177114|25502|51554|80960|305148|12554|6428|17158|4362|8516|3406|27570|4482|3768|7030|1652|1974|1379|157|0|639|802|2043|7049|1359|18|0|220|7|0|136|0|227|0|636|2|1325|49|1428|3075|7559|12|0|0|0|0|0|396|0|0|0|0|0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"5";"1178";"B";"3085|4614|15700|325178";"228540";"2";"292594";"TRUE";"TRUE";"TRUE";"91321|128765|137551|161065|187121|216429|238805|264885|275369|276301|266317|270425|273363|293233|312395|262843|34303|37677|38193|40195|42761|49209|51635|55497|57267|57983|60705|62165|63255|63936|64093|64093|64532|65140|65127|66352|66349|66353|66353|66391|66386|66386|66424|66424|66651|66651|66885|66885|67054|67097|67269|67502|68595|68595|68595|68595|68595|68595|68595|68565|68565|68565|68565|68565|68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"3|3|2|3|2|2|3|3|5|4|4|4|4|3|4|4|3|2|2|3|3|4|2|3|5|3|3|2|2|1|1|0|2|2|1|1|2|1|0|1|1|0|1|0|1|0|1|1|2|1|1|1|2|1|0|0|0|0|0|1|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"67318|79300|12250|37334|50544|179960|310988|163580|99012|110448|29656|21420|177114|25502|51554|80960|305148|12554|6428|17158|4362|8516|3406|27570|4482|3768|7030|1652|1974|1379|157|0|639|802|2043|7049|1359|18|0|220|7|0|136|0|227|0|636|2|1325|49|1428|3075|7559|12|0|0|0|0|0|396|0|0|0|0|0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"6";"1179";"B";"41745|155830|325178";"1093";"1";"7547";"TRUE";"TRUE";"TRUE";"66353|66391|66386|66386|66424|66424|66651|66651|66885|66885|67054|67097|67269|67502|68595|68595|68595|68595|68595|68595|68595|68565|68565|68565|68565|68565|68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"0|1|1|0|1|0|1|0|1|1|2|1|1|1|2|1|0|0|0|0|0|1|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"0|220|7|0|136|0|227|0|636|2|1325|49|1428|3075|7559|12|0|0|0|0|0|396|0|0|0|0|0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"7";"1181";"B";"4614|15700|325178";"1093";"1";"7547";"TRUE";"TRUE";"TRUE";"66386|66386|66424|66424|66651|66651|66885|66885|67054|67097|67269|67502|68595|68595|68595|68595|68595|68595|68595|68565|68565|68565|68565|68565|68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"1|0|1|0|1|0|1|1|2|1|1|1|2|1|0|0|0|0|0|1|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"7|0|136|0|227|0|636|2|1325|49|1428|3075|7559|12|0|0|0|0|0|396|0|0|0|0|0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"8";"1182";"B";"12547|15700|41745|155830|322065|307140|325178";"228540";"2";"292594";"TRUE";"TRUE";"TRUE";"238805|264885|275369|276301|266317|270425|273363|293233|312395|262843|34303|37677|38193|40195|42761|49209|51635|55497|57267|57983|60705|62165|63255|63936|64093|64093|64532|65140|65127|66352|66349|66353|66353|66391|66386|66386|66424|66424|66651|66651|66885|66885|67054|67097|67269|67502|68595|68595|68595|68595|68595|68595|68595|68565|68565|68565|68565|68565|68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"3|3|5|4|4|4|4|3|4|4|3|2|2|3|3|4|2|3|5|3|3|2|2|1|1|0|2|2|1|1|2|1|0|1|1|0|1|0|1|0|1|1|2|1|1|1|2|1|0|0|0|0|0|1|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"310988|163580|99012|110448|29656|21420|177114|25502|51554|80960|305148|12554|6428|17158|4362|8516|3406|27570|4482|3768|7030|1652|1974|1379|157|0|639|802|2043|7049|1359|18|0|220|7|0|136|0|227|0|636|2|1325|49|1428|3075|7559|12|0|0|0|0|0|396|0|0|0|0|0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"9";"1184";"B";"12547|15700|322065|325178";"6448";"2";"24164";"TRUE";"TRUE";"TRUE";"38193|40195|42761|49209|51635|55497|57267|57983|60705|62165|63255|63936|64093|64093|64532|65140|65127|66352|66349|66353|66353|66391|66386|66386|66424|66424|66651|66651|66885|66885|67054|67097|67269|67502|68595|68595|68595|68595|68595|68595|68595|68565|68565|68565|68565|68565|68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"2|3|3|4|2|3|5|3|3|2|2|1|1|0|2|2|1|1|2|1|0|1|1|0|1|0|1|0|1|1|2|1|1|1|2|1|0|0|0|0|0|1|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"6428|17158|4362|8516|3406|27570|4482|3768|7030|1652|1974|1379|157|0|639|802|2043|7049|1359|18|0|220|7|0|136|0|227|0|636|2|1325|49|1428|3075|7559|12|0|0|0|0|0|396|0|0|0|0|0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"10";"1185";"B";"322065";"6448";"2";"24164";"TRUE";"TRUE";"TRUE";"38193|40195|42761|49209|51635|55497|57267|57983|60705|62165|63255|63936|64093|64093|64532|65140|65127|66352|66349|66353|66353|66391|66386|66386|66424|66424|66651|66651|66885|66885|67054|67097|67269|67502|68595|68595|68595|68595|68595|68595|68595|68565|68565|68565|68565|68565|68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"2|3|3|4|2|3|5|3|3|2|2|1|1|0|2|2|1|1|2|1|0|1|1|0|1|0|1|0|1|1|2|1|1|1|2|1|0|0|0|0|0|1|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"6428|17158|4362|8516|3406|27570|4482|3768|7030|1652|1974|1379|157|0|639|802|2043|7049|1359|18|0|220|7|0|136|0|227|0|636|2|1325|49|1428|3075|7559|12|0|0|0|0|0|396|0|0|0|0|0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"11";"1186";"B";"41745";"189";"1";"214";"TRUE";"TRUE";"TRUE";"68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"12";"1187";"B";"325178";"1093";"1";"7547";"TRUE";"TRUE";"TRUE";"67054|67097|67269|67502|68595|68595|68595|68595|68595|68595|68595|68565|68565|68565|68565|68565|68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"2|1|1|1|2|1|0|0|0|0|0|1|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"1325|49|1428|3075|7559|12|0|0|0|0|0|396|0|0|0|0|0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"13";"1188";"B";"325178";"1093";"1";"7547";"TRUE";"TRUE";"TRUE";"66885|66885|67054|67097|67269|67502|68595|68595|68595|68595|68595|68595|68595|68565|68565|68565|68565|68565|68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"1|1|2|1|1|1|2|1|0|0|0|0|0|1|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"636|2|1325|49|1428|3075|7559|12|0|0|0|0|0|396|0|0|0|0|0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"14";"1189";"B";"12547|325178";"1460";"2";"7547";"TRUE";"TRUE";"TRUE";"60705|62165|63255|63936|64093|64093|64532|65140|65127|66352|66349|66353|66353|66391|66386|66386|66424|66424|66651|66651|66885|66885|67054|67097|67269|67502|68595|68595|68595|68595|68595|68595|68595|68565|68565|68565|68565|68565|68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"3|2|2|1|1|0|2|2|1|1|2|1|0|1|1|0|1|0|1|0|1|1|2|1|1|1|2|1|0|0|0|0|0|1|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"7030|1652|1974|1379|157|0|639|802|2043|7049|1359|18|0|220|7|0|136|0|227|0|636|2|1325|49|1428|3075|7559|12|0|0|0|0|0|396|0|0|0|0|0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"15";"1192";"B";"41745";"228540";"2";"292594";"TRUE";"TRUE";"TRUE";"273363|293233|312395|262843|34303|37677|38193|40195|42761|49209|51635|55497|57267|57983|60705|62165|63255|63936|64093|64093|64532|65140|65127|66352|66349|66353|66353|66391|66386|66386|66424|66424|66651|66651|66885|66885|67054|67097|67269|67502|68595|68595|68595|68595|68595|68595|68595|68565|68565|68565|68565|68565|68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"4|3|4|4|3|2|2|3|3|4|2|3|5|3|3|2|2|1|1|0|2|2|1|1|2|1|0|1|1|0|1|0|1|0|1|1|2|1|1|1|2|1|0|0|0|0|0|1|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"177114|25502|51554|80960|305148|12554|6428|17158|4362|8516|3406|27570|4482|3768|7030|1652|1974|1379|157|0|639|802|2043|7049|1359|18|0|220|7|0|136|0|227|0|636|2|1325|49|1428|3075|7559|12|0|0|0|0|0|396|0|0|0|0|0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"16";"1194";"B";"325178";"1225";"2";"7547";"TRUE";"TRUE";"TRUE";"63255|63936|64093|64093|64532|65140|65127|66352|66349|66353|66353|66391|66386|66386|66424|66424|66651|66651|66885|66885|67054|67097|67269|67502|68595|68595|68595|68595|68595|68595|68595|68565|68565|68565|68565|68565|68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"2|1|1|0|2|2|1|1|2|1|0|1|1|0|1|0|1|0|1|1|2|1|1|1|2|1|0|0|0|0|0|1|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"1974|1379|157|0|639|802|2043|7049|1359|18|0|220|7|0|136|0|227|0|636|2|1325|49|1428|3075|7559|12|0|0|0|0|0|396|0|0|0|0|0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"17";"1195";"B";"12547";"1225";"1";"7547";"TRUE";"TRUE";"TRUE";"64532|65140|65127|66352|66349|66353|66353|66391|66386|66386|66424|66424|66651|66651|66885|66885|67054|67097|67269|67502|68595|68595|68595|68595|68595|68595|68595|68565|68565|68565|68565|68565|68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"2|2|1|1|2|1|0|1|1|0|1|0|1|0|1|1|2|1|1|1|2|1|0|0|0|0|0|1|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"639|802|2043|7049|1359|18|0|220|7|0|136|0|227|0|636|2|1325|49|1428|3075|7559|12|0|0|0|0|0|396|0|0|0|0|0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"18";"1198";"B";"12053";"2722";"2";"7547";"TRUE";"TRUE";"TRUE";"57267|57983|60705|62165|63255|63936|64093|64093|64532|65140|65127|66352|66349|66353|66353|66391|66386|66386|66424|66424|66651|66651|66885|66885|67054|67097|67269|67502|68595|68595|68595|68595|68595|68595|68595|68565|68565|68565|68565|68565|68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"5|3|3|2|2|1|1|0|2|2|1|1|2|1|0|1|1|0|1|0|1|0|1|1|2|1|1|1|2|1|0|0|0|0|0|1|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"4482|3768|7030|1652|1974|1379|157|0|639|802|2043|7049|1359|18|0|220|7|0|136|0|227|0|636|2|1325|49|1428|3075|7559|12|0|0|0|0|0|396|0|0|0|0|0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"19";"1200";"B";"325178";"1225";"2";"7547";"TRUE";"TRUE";"TRUE";"63255|63936|64093|64093|64532|65140|65127|66352|66349|66353|66353|66391|66386|66386|66424|66424|66651|66651|66885|66885|67054|67097|67269|67502|68595|68595|68595|68595|68595|68595|68595|68565|68565|68565|68565|68565|68565|68565|68567|68756|68761|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794|68794";"2|1|1|0|2|2|1|1|2|1|0|1|1|0|1|0|1|0|1|1|2|1|1|1|2|1|0|0|0|0|0|1|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"1974|1379|157|0|639|802|2043|7049|1359|18|0|220|7|0|136|0|227|0|636|2|1325|49|1428|3075|7559|12|0|0|0|0|0|396|0|0|0|0|0|0|8|219|5|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"20";"1515";"B";"12053";"13781";"2";"157853";"TRUE";"TRUE";"TRUE";"342289|345195|358976|360125|364529|364965|367174|365987|371150|374103|387302|387626|387759|387784|388150|388158|390340|390431|390431|390547|390601|390602|390772|392284|393526|394098|392178|392932|393491|393761|393937|393937|393937|393937|395725|399684|400301|400458|407827|407986|407568|407577|407110|407110|407110|407110|407110|407110|407110|407110|407110|407110|407110|407110|407110|407110|407110";"4|4|3|3|4|3|3|3|3|3|3|3|2|3|2|1|2|3|1|3|2|1|3|3|3|1|2|2|3|1|1|0|0|0|1|3|3|2|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"85500|41674|23127|2937|27382|6828|20221|8691|34391|7413|158837|984|825|137|860|16|3050|251|30|220|112|3|87186|19700|5166|1140|6212|2902|6527|1906|756|0|0|0|2604|8517|26143|45641|15435|617|14514|35|1471|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"21";"1842";"B";"15700|325178";"12097";"3";"37241";"TRUE";"TRUE";"TRUE";"4161|16258|16748|16748|16748|16748|16748|16748|16748|16748|16748|16942|17938|17938|17938|17938|17938|17938|17938|17938|17928|17928|17928|17928|17928|17928|17928|17928|17928|17928|17928|17928|17928|17928|17928|17928|17928|17928|17928|17928|17928|17928|17928|17928";"0|3|2|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"0|37241|15422|0|0|0|0|0|0|0|0|340|1032|0|0|0|0|0|0|0|884|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"22";"3276";"B";"41745";"1404";"2";"11568";"TRUE";"TRUE";"TRUE";"4238|4238|4238|4238|4238|4238|4238|4238|4238|4238|4238|4238|4238|4238|4238|4238|4238|5642|6151|6841|6841|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843";"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11568|1363|3080|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"23";"3278";"B";"12053";"1404";"2";"11568";"TRUE";"TRUE";"TRUE";"4238|4238|5642|6151|6841|6841|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843|6843";"0|0|2|1|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"0|0|11568|1363|3080|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"24";"3349";"B";"12547";"20069";"3";"181558";"TRUE";"TRUE";"TRUE";"395269|397076|397172|397172|398524|404330|404381|404381|404391|404465|405464|425533|443681|450722|450267|450938|452559|452016|452504|452059|452061|452082|452094|452460|469764|472458|471506|490952|494977|498522|504844|508550|509350|509350|522543|533285|533285|533285|533285|532043|532043|532043|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054";"3|2|1|1|4|3|2|1|1|1|1|4|3|3|4|3|2|4|2|3|1|1|1|1|4|4|1|3|3|2|1|1|2|0|2|2|1|0|0|3|1|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"5224|3013|312|10|5118|14948|2589|4|10|98|999|20775|22052|21887|27743|1931|28597|2461|2642|1563|8|2355|12|370|25460|5640|1244|182802|12261|39809|17148|36702|44434|0|13193|18468|2|0|0|2036|16396|0|659|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"25";"3352";"B";"155830";"26585";"3";"181558";"TRUE";"TRUE";"TRUE";"383650|357065|360381|361041|361068|361381|362411|362904|370280|372846|374515|375263|376743|379428|380468|380198|387043|386351|387154|392663|395269|397076|397172|397172|398524|404330|404381|404381|404391|404465|405464|425533|443681|450722|450267|450938|452559|452016|452504|452059|452061|452082|452094|452460|469764|472458|471506|490952|494977|498522|504844|508550|509350|509350|522543|533285|533285|533285|533285|532043|532043|532043|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054";"2|3|3|3|1|1|2|4|5|4|4|3|3|4|3|2|2|2|3|4|3|2|1|1|4|3|2|1|1|1|1|4|3|3|4|3|2|4|2|3|1|1|1|1|4|4|1|3|3|2|1|1|2|0|2|2|1|0|0|3|1|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"22970|67557|3626|2466|89|315|1512|15457|19334|11008|3043|1798|1960|4869|2300|4570|12423|8692|3427|25255|5224|3013|312|10|5118|14948|2589|4|10|98|999|20775|22052|21887|27743|1931|28597|2461|2642|1563|8|2355|12|370|25460|5640|1244|182802|12261|39809|17148|36702|44434|0|13193|18468|2|0|0|2036|16396|0|659|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"26";"3355";"B";"325178";"20069";"3";"181558";"TRUE";"TRUE";"TRUE";"361068|361381|362411|362904|370280|372846|374515|375263|376743|379428|380468|380198|387043|386351|387154|392663|395269|397076|397172|397172|398524|404330|404381|404381|404391|404465|405464|425533|443681|450722|450267|450938|452559|452016|452504|452059|452061|452082|452094|452460|469764|472458|471506|490952|494977|498522|504844|508550|509350|509350|522543|533285|533285|533285|533285|532043|532043|532043|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054";"1|1|2|4|5|4|4|3|3|4|3|2|2|2|3|4|3|2|1|1|4|3|2|1|1|1|1|4|3|3|4|3|2|4|2|3|1|1|1|1|4|4|1|3|3|2|1|1|2|0|2|2|1|0|0|3|1|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"89|315|1512|15457|19334|11008|3043|1798|1960|4869|2300|4570|12423|8692|3427|25255|5224|3013|312|10|5118|14948|2589|4|10|98|999|20775|22052|21887|27743|1931|28597|2461|2642|1563|8|2355|12|370|25460|5640|1244|182802|12261|39809|17148|36702|44434|0|13193|18468|2|0|0|2036|16396|0|659|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"27";"3358";"B";"12547";"19446";"3";"181558";"TRUE";"TRUE";"TRUE";"450267|450938|452559|452016|452504|452059|452061|452082|452094|452460|469764|472458|471506|490952|494977|498522|504844|508550|509350|509350|522543|533285|533285|533285|533285|532043|532043|532043|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054";"4|3|2|4|2|3|1|1|1|1|4|4|1|3|3|2|1|1|2|0|2|2|1|0|0|3|1|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"27743|1931|28597|2461|2642|1563|8|2355|12|370|25460|5640|1244|182802|12261|39809|17148|36702|44434|0|13193|18468|2|0|0|2036|16396|0|659|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"28";"3359";"B";"12547";"20069";"3";"181558";"TRUE";"TRUE";"TRUE";"370280|372846|374515|375263|376743|379428|380468|380198|387043|386351|387154|392663|395269|397076|397172|397172|398524|404330|404381|404381|404391|404465|405464|425533|443681|450722|450267|450938|452559|452016|452504|452059|452061|452082|452094|452460|469764|472458|471506|490952|494977|498522|504844|508550|509350|509350|522543|533285|533285|533285|533285|532043|532043|532043|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054";"5|4|4|3|3|4|3|2|2|2|3|4|3|2|1|1|4|3|2|1|1|1|1|4|3|3|4|3|2|4|2|3|1|1|1|1|4|4|1|3|3|2|1|1|2|0|2|2|1|0|0|3|1|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"19334|11008|3043|1798|1960|4869|2300|4570|12423|8692|3427|25255|5224|3013|312|10|5118|14948|2589|4|10|98|999|20775|22052|21887|27743|1931|28597|2461|2642|1563|8|2355|12|370|25460|5640|1244|182802|12261|39809|17148|36702|44434|0|13193|18468|2|0|0|2036|16396|0|659|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"29";"3360";"B";"12547";"20069";"3";"181558";"TRUE";"TRUE";"TRUE";"395269|397076|397172|397172|398524|404330|404381|404381|404391|404465|405464|425533|443681|450722|450267|450938|452559|452016|452504|452059|452061|452082|452094|452460|469764|472458|471506|490952|494977|498522|504844|508550|509350|509350|522543|533285|533285|533285|533285|532043|532043|532043|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054|532054";"3|2|1|1|4|3|2|1|1|1|1|4|3|3|4|3|2|4|2|3|1|1|1|1|4|4|1|3|3|2|1|1|2|0|2|2|1|0|0|3|1|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0";"5224|3013|312|10|5118|14948|2589|4|10|98|999|20775|22052|21887|27743|1931|28597|2461|2642|1563|8|2355|12|370|25460|5640|1244|182802|12261|39809|17148|36702|44434|0|13193|18468|2|0|0|2036|16396|0|659|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
